Product_Name,Grade,Generic_Polymer_Type,Generic_Polymer_Symbol,Density_g/cm^3,Polymer_Code,Tensile_Strength_at_Yield_MPa,Melting_Temperature_°C,Flexural_Modulus_MPa,Flexural_Strength_MPa,Tensile_Modulus_MPa,Tensile_Strength_at_Break_MPa,Tensile_Elongation_at_Yield_%_strain,Tensile_Elongation_at_Break_%_strain,Izod_Notched_Impact_23°C_kJ/m^2,Hardness_Rockwell_R,Hardness_Shore_D
Plaskolite Acrylic,PL-24,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,72.4,157.0,,,2960.0,,,,2.058823529411765,,
Optix®,CA-1000 E,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,1900.0,69.0,1900.0,,,26.0,5.784313725490197,,
Optix®,CA-41,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,2900.0,81.0,2800.0,,,2.5,1.5686274509803924,,
Optix®,CA-61,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3400.0,117.0,3000.0,,,3.2,1.5686274509803924,,
Optix®,CA-927,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,2000.0,76.0,1900.0,,,6.0,4.705882352941177,,
Optix®,CA-927 HF,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.15,PMMA,,,2000.0,76.0,1900.0,,,5.0,4.705882352941177,,
Plastiglas,Chemcast®,"Acrylic, Unspecified","Acrylic, Unspecified",1.18,PMMA,,140.0,,103.0,2930.0,,,4.5,,,
Plastiglas,Novanite® (Solid),"Acrylic, Unspecified","Acrylic, Unspecified",1.66,PMMA-FR,,,4950.0,50.1,53500.0,,,1.4,,,
Veroplas,K80,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,66.9,,,97.9,,,,5.0,2.058823529411765,,
Verolloy,CGF10,Polycarbonate + Acrylic (PMMA),PC+PMMA,1.21,(PC+PMMA)-GF10,75.8,,2830.0,109.0,,,,,11.764705882352942,,
Verolloy,CGF20,Polycarbonate + Acrylic (PMMA),PC+PMMA,1.3,(PC+PMMA)-GF20,84.1,,3520.0,118.0,,,,,6.764705882352942,,
Verolloy,CR210,Polycarbonate + Acrylic (PMMA),PC+PMMA,1.28,(PC+PMMA),55.2,,2280.0,79.3,,,,40.0,47.05882352941177,115.0,
POLYCASA® ACRYL,G 88 Q18,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,,120.0,3200.0,72.0,,5.5,,,
POLYCASA®,CAST,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA-P,,,3000.0,125.0,3300.0,,,6.0,,,
POLYCASA®,XT 620,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,2100.0,85.0,2100.0,,,25.0,,,
TECHNIACE®,WA-151,Polycarbonate + ASA,PC+ASA,1.12,(ASA+PC),53.0,,2300.0,82.0,,,,,,113.0,
NOVARAN,ASA UG,Acrylonitrile Styrene Acrylate,ASA,,ASA,,,,,,,,,6.862745098039216,,
NOVABLEND PC/ASA,T65,Polycarbonate + ASA,PC+ASA,,(ASA+PC),,,,,,,,,34.31372549019608,,
Nanjing Julong,ASA-S01,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,,,2130.0,67.0,,,,5.0,13.0,,
NAXALOY®,740,Polycarbonate + ASA,PC+ASA,1.15,(ASA+PC),54.0,,2110.0,77.0,,,23.0,,40.0,,
NAXALOY®,742,Polycarbonate + ASA,PC+ASA,1.15,(ASA+PC),54.0,,2300.0,70.0,,,23.0,,29.0,,
Compoceran,AC156,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,,,,
Beamset,710,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,,,,
Beamset,EL-2,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,,,,
Lotader®,3430,Ethylene Acrylic Ester Terpolymer,Ethylene Acrylic Ester Terpolymer,0.94,EAET,,84.0,26.0,,,12.0,,750.0,,,30.0
Lotader®,TX 8030,Ethylene Acrylic Ester Terpolymer,Ethylene Acrylic Ester Terpolymer,0.94,EAET,,95.0,130.0,,,12.0,,700.0,,,36.0
Modar™,820 TC,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA-FR,,,3240.0,109.0,3520.0,,,,,,
DELPET™,FILA72,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,120.0,3300.0,72.0,,5.0,,,
DELPET™,FILB72,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,130.0,3300.0,77.0,,6.0,,,
DELPET™,FILB82,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,130.0,3300.0,77.0,,6.0,,,
DELPET™,SR6200,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA,,,2400.0,100.0,2400.0,50.0,,25.0,,116.0,
AUROran®,ASA 778 black,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,,,,,2500.0,54.0,,3.6,,,
Edgetek™,ET3500-5001 colored,Polycarbonate + ASA,PC+ASA,1.15,(ASA+PC),60.0,,,,2500.0,,5.0,,,,
Bergadur™,PB40 G30 Natural,Polybutylene Terephthalate + ASA,PBT+ASA,1.4,(ASA+PBT)-GF30,,225.0,,,9000.0,,,2.0,9.0,,
Bergadur™,PB40 H-UV BLACK QS 70,Polybutylene Terephthalate + ASA,PBT+ASA,1.24,(ASA+PBT),,235.0,,,2500.0,,,5.0,4.0,,
PRECITE®,V GF 30 2 natural (7722),Polybutylene Terephthalate + ASA,PBT+ASA,1.43,(ASA+PBT)-GF30,,225.0,,,9800.0,140.0,,2.5,,,
InStruc®,PCASAGF30,Polycarbonate + ASA,PC+ASA,1.39,(ASA+PC)-GF30,,,6890.0,145.0,,117.0,,2.0,10.784313725490197,,
ColorFast®,ACR100,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,68.9,,3100.0,103.0,,,,6.0,2.058823529411765,,
Anjacom®,465-GF15,Polybutylene Terephthalate + ASA,PBT+ASA,1.35,(ASA+PBT)-GF15,,,,,5500.0,95.0,,3.0,,,
4TECH®,9KY22130,Polybutylene Terephthalate + ASA,PBT+ASA,1.35,(ASA+PBT)-GF30,,225.0,,,9500.0,120.0,,2.5,11.0,,
CONAP®,CE-1171,"Acrylic, Unspecified","Acrylic, Unspecified",0.978,PMMA,,,,,,,,,,,
AuroraShield™,0503U,Acrylonitrile Styrene Acrylate,ASA,1.04,ASA,41.4,,2240.0,72.4,,,,4.0,15.686274509803923,,
AuroraShield™,0503ULG,Acrylonitrile Styrene Acrylate,ASA,1.05,ASA,41.4,,2240.0,68.9,,,,4.4,15.686274509803923,108.0,
AuroraShield™,T877,Acrylonitrile Styrene Acrylate,ASA,1.09,ASA,48.3,,1860.0,72.4,2240.0,,,4.0,18.627450980392158,,
AuroraShield™,2807,Polycarbonate + ASA,PC+ASA,1.11,(ASA+PC),56.0,,2480.0,72.0,2480.0,,,30.0,36.27450980392157,,
AuroraShield™,0109,Acrylonitrile Styrene Acrylate + AES,ASA+AES,1.05,(ASA+AES),34.5,,1720.0,35.9,,,,4.4,47.05882352941177,,
AuroraShield™,830GF,Polybutylene Terephthalate + ASA,PBT+ASA,1.44,(ASA+PBT)-GF30,131.0,,8620.0,69.0,,,,2.0,6.764705882352942,,
Loyblend®,HA-1500,Acrylonitrile Butadiene Styrene + Acrylic (PMMA),ABS+PMMA,1.07,(ABS+PMMA),,,2670.0,78.0,2520.0,,,24.0,17.647058823529413,114.0,
Bayblend®,W85 XF,Polycarbonate + ASA,PC+ASA,1.16,(ASA+PC),63.0,,,,2450.0,62.0,5.0,50.0,45.0,,
Tru-Bond™,DC 1000,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,7.4,,,78.0
Tru-Bond™,PB 950,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,350.0,,,42.0
Tru-Bond™,PB Gel,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,360.0,,,37.0
Tru-Bond™,PSA 3000,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,,,,
Tru-Bond™,UB 3000,"Acrylic, Unspecified","Acrylic, Unspecified",,PMMA,,,,,,,,210.0,,,
ANSAGLAS,A07 000 0000 000 A,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,65.0,,3100.0,,,,,,1.4705882352941178,,
Styrilic,Grade 2020,"Acrylic, Styrene Methyl Methacrylate Copolymer",Acrylic (SMMA),1.08,SMMA,63.4,,3310.0,100.0,2900.0,,,3.0,3.1372549019607847,,
LONGLITE® PBT,7015-104X,Polybutylene Terephthalate + ASA,PBT+ASA,1.32,(ASA+PBT)-GF15,,225.0,4500.0,130.0,5600.0,,,2.5,6.0,,
LONGLITE® PBT,7020-104X,Polybutylene Terephthalate + ASA,PBT+ASA,1.38,(ASA+PBT)-GF20,,225.0,5300.0,150.0,6000.0,100.0,,2.8,,,
LONGLITE® PBT,7030-134X,Polybutylene Terephthalate + ASA,PBT+ASA,1.46,(ASA+PBT)-GF30,,225.0,7600.0,185.0,9800.0,130.0,,2.0,,,
LONGLITE® PBT,7130-104X,Polybutylene Terephthalate + ASA,PBT+ASA,1.59,(ASA+PBT)-GF30-FR,,225.0,8500.0,180.0,,125.0,,2.0,,,
LONGLITE® PBT,7330-200X,Polybutylene Terephthalate + ASA,PBT+ASA,1.6,(ASA+PBT)-GF30,,225.0,8500.0,190.0,,130.0,,2.3,,,
ACRYREX®,CM-205,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,70.0,,2800.0,103.0,,70.0,,12.0,2.0,,
Ultradur®,S 4090 G2,Polybutylene Terephthalate + ASA,PBT+ASA,1.31,(ASA+PBT)-GF10,,223.0,4100.0,119.0,4500.0,75.0,,2.9,,,
Ultradur®,S 4090 G6 LS BK15077,Polybutylene Terephthalate + ASA,PBT+ASA,1.47,(ASA+PBT)-GF30,,,8510.0,,,120.0,,2.3,7.0,,
Unibrite,UA-1200(IN),Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,,,2160.0,66.7,,,,,9.607843137254903,105.0,
Unibrite,UA-1300(IN) R3,Acrylonitrile Styrene Acrylate,ASA,1.05,ASA,,,2290.0,73.5,,,,,13.725490196078432,110.0,
Unibrite,UA-1831(IN),Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,,,1960.0,63.7,,,,,14.705882352941178,111.0,
Abstron,IPM3000,Acrylonitrile Butadiene Styrene + Acrylic (PMMA),ABS+PMMA,1.08,(ABS+PMMA),48.5,,2450.0,68.6,,,,,16.666666666666668,108.0,
Boltaron,4330L,Polyvinyl Chloride + Acrylic (PMMA),PVC+PMMA,1.21,(PVC+PMMA),,,1730.0,41.0,,,,,,,
Boltaron,4335,Polyvinyl Chloride + Acrylic (PMMA),PVC+PMMA,1.41,(PVC+PMMA),,,2280.0,63.0,,,,,93.13725490196079,,
Boltaron,4700D,Polyvinyl Chloride + Acrylic (PMMA),PVC+PMMA,1.42,(PVC+PMMA),,,2050.0,60.0,,,,,79.41176470588236,,
Boltaron,9200,Polyvinyl Chloride + Acrylic (PMMA),PVC+PMMA,1.49,(PVC+PMMA),44.2,,3170.0,72.5,,,,,10.784313725490197,,
Badalac®,ASA 10 UV,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,52.0,,,,2400.0,,3.3,,,,
Badalac®,ASA/PC 330 S2,Polycarbonate + ASA,PC+ASA,1.07,(ASA+PC),60.0,,,90.0,2100.0,,5.0,,,,
Badadur®,PBT/ASA 39 GF10,Polybutylene Terephthalate + ASA,PBT+ASA,1.3,(ASA+PBT)-GF10,,,,,4500.0,80.0,,3.0,,,
Starex,WR-9350,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,52.0,,2260.0,80.0,2400.0,,,11.0,13.725490196078432,107.0,
Maxiglas®,MG555,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3240.0,96.1,,,,5.0,,,
Diakon®,CTG615,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,2500.0,79.0,,,,,2.8,,
Diakon®,CTG835,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.14,PMMA,,,1900.0,62.0,,,,,5.5,,
Diakon®,LG156,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,2900.0,105.0,,,,4.0,1.7,,
Diakon®,MH254,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,3400.0,120.0,,,,5.0,2.2,,
Diakon®,ST15G6,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,2400.0,85.0,,,,6.0,2.1,,
Diakon®,ST35G7,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,2100.0,67.0,,,,25.0,6.1,,
ACRYPET™,MD,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,130.0,,,,6.0,,,
D(i)AMOND®,079U,Acrylonitrile Styrene Acrylate,ASA,1.13,ASA,45.0,,2300.0,70.0,2500.0,35.0,,26.0,12.0,,
LX PMMA,BA410,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,,,,,,,,,
LX PMMA,BA525,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.2,PMMA,,,,,,,,,,,
LX PMMA,BN640,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.2,PMMA,,,,,,,,,,,
LX PMMA,HC308,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.13,PMMA,,,2100.0,65.0,2100.0,33.0,,30.0,,,
LX PMMA,HC353,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,2600.0,84.0,2000.0,41.0,,18.0,,,
LX PMMA,HI513,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA,,,2000.0,74.0,2400.0,50.0,,33.0,,,
LX PMMA,HI572,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA,,,2400.0,82.0,2400.0,39.0,,25.0,,,
LX PMMA,HI855H,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA,,,1500.0,54.0,1500.0,33.0,,41.0,,,
LX PMMA,HP210,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,53.9,,3530.0,,,,8.0,,,,
LX PMMA,IF850B,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,,,,,,,,,
LX PMMA,IF860,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,64.7,,3300.0,,,,10.0,,1.4705882352941178,,
LX PMMA,IH830LH,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3000.0,120.0,2700.0,72.0,,7.6,,,
Mar-Pol,PMMA GP6,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3030.0,108.0,3030.0,,,3.4,1.5686274509803924,,
SHINKOLITE™,LX N865,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,,120.0,3200.0,75.0,,4.5,,,
ACRYPLEN™,HBS006,"Film, PMMA","Film, PMMA",1.14,PMMA,,,,,,,,,,,
ACRYPET™,IR D50,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA-I,,,1900.0,72.0,1800.0,,,28.0,,107.0,
ACRYPET™,IR G504,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA-I,,,1800.0,74.0,1700.0,,,24.0,,113.0,
ACRYPET™,IR K304,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA-I,,,2400.0,98.0,2300.0,,,28.0,,120.0,
ACRYPET™,MD,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,130.0,3300.0,,,7.0,,,
ACRYPET™,VH,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,140.0,3300.0,,,6.0,,,
ACRYPET™,VHS,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,125.0,3300.0,,,3.0,,,
ALCOLOR® PMMA,A WT949-1842,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
SCHULABLEND®,(ASA/PA) M/MW 5501 U,Acrylonitrile Styrene Acrylate + PA,ASA+Nylon,1.1,(ASA+PA),35.0,,,,750.0,,60.0,,,,
SCHULABLEND®,(ASA/PA) M/MW 6501 U,Acrylonitrile Styrene Acrylate + PA,ASA+Nylon,1.1,(ASA+PA),43.0,,,,1850.0,,3.0,,,,
SCHULABLEND®,(ASA/PA) M/MW NC 100,Acrylonitrile Styrene Acrylate + PA,ASA+Nylon,1.18,(ASA+PA),34.0,,,,1900.0,,4.7,,,,
SCHULABLEND®,(ASA/PA) M/MW UV K2325,Acrylonitrile Styrene Acrylate + PA,ASA+Nylon,1.08,(ASA+PA),44.0,,,,1800.0,,,,,,
SCHULABLEND®,(PC/ASA) M/MA 6401 CA U,Polycarbonate + ASA,PC+ASA,1.2,(ASA+PC),45.0,,,,1900.0,39.0,5.5,78.0,,,
SCHULABLEND®,(PC/ASA) M/MA 6402 U,Polycarbonate + ASA,PC+ASA,1.15,(ASA+PC),48.0,,2500.0,80.0,2300.0,,4.5,,,,
Diamond ASA,LG2020 50UV,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,44.8,,2140.0,64.8,,,2.8,23.0,10.784313725490197,,
Diamond ASA,S150UV,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,43.8,,2180.0,,,,,,21.0,100.0,
Diamond ASA,S225 LG,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,42.7,,2030.0,,,37.9,3.2,42.0,7.9411764705882355,,
Diamond ASA,S310,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,46.9,,2410.0,,,,,,13.725490196078432,,
DIAMALOY ASAPC,6040,Polycarbonate + ASA,PC+ASA,1.15,(ASA+PC),48.7,,2020.0,,,,,,57.84313725490196,,
DIAMALOY ASAPC,938,Polycarbonate + ASA,PC+ASA,1.11,(ASA+PC),51.2,,2480.0,78.2,2500.0,,,40.0,36.27450980392157,,
DIAMALOY ASAPC,GLY 130,Polycarbonate + ASA,PC+ASA,1.14,(ASA+PC),61.4,,2500.0,,,,,,42.15686274509804,116.0,
Centrex®,813,Acrylonitrile Styrene Acrylate + AES,ASA+AES,1.05,(ASA+AES),33.8,,1930.0,54.5,2000.0,,,,40.19607843137255,85.0,
Centrex®,825A,Acrylonitrile Styrene Acrylate,ASA,1.05,ASA,44.1,,2100.0,48.3,2280.0,,2.7,,20.58823529411765,,
Centrex®,885A,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,25.1,,1280.0,43.5,,21.5,,,29.411764705882355,,
Centrex®,885A 90191 UVWH,Acrylonitrile Styrene Acrylate,ASA,1.12,ASA,23.0,,1160.0,37.2,,18.3,,,29.411764705882355,,
Centrex®,885B 90192 UVWHI,Acrylonitrile Styrene Acrylate,ASA,1.08,ASA,23.1,,1310.0,35.4,,22.5,,,17.647058823529413,,
ACCULOY™,PCS003L,Polycarbonate + ASA,PC+ASA,1.16,(ASA+PC),62.0,,2500.0,94.0,2000.0,52.0,6.0,100.0,53.92156862745098,120.0,
ACCUCOMP™,ASA002L,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,47.0,,2150.0,67.0,1900.0,32.0,4.0,35.0,12.745098039215687,106.0,
ACCUCOMP™,ASA003L,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,41.0,,2100.0,60.0,1700.0,32.0,3.0,30.0,25.490196078431374,97.0,
TEREZ PMMA,5503 SZ,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.15,PMMA-I,51.0,,,,2000.0,,4.5,27.0,,,
TEREZ PMMA,5605 SZ,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA-I,62.0,,,,2400.0,,4.5,27.0,,,
TEREZ PMMA,5806 SZ,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.16,PMMA-I,45.0,,,,1900.0,,5.0,50.0,,,
Toyolac™,TA60 X01,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,,,1940.0,62.0,,,,,,,
Toyolac™,TA42C X01,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,,,2180.0,70.0,2200.0,,,5.0,,,
Toyolac™,TA50 X01,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA,,,2050.0,64.0,2000.0,,,10.0,,,
PLEXIGLAS®,Frosted V825-68177,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3310.0,,3100.0,64.8,,4.0,1.5686274509803924,,
PLEXIGLAS®,HFI7G,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA-I,,,2450.0,,2450.0,46.9,,35.0,3.1372549019607847,,
PLEXIGLAS®,HT121-LPL®,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3280.0,,,,,,1.5686274509803924,,
PLEXIGLAS®,MI7T,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA-I,60.0,,2410.0,70.0,2410.0,55.2,5.0,35.0,3.1372549019607847,,
PLEXIGLAS®,Reflect™ MI7M-66204,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.25,PMMA,,,2400.0,,2300.0,46.0,,21.0,2.647058823529412,,
PLEXIGLAS®,V825,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,65.0,,3100.0,95.0,3100.0,70.3,4.0,6.0,1.5686274509803924,,
PLEXIGLAS®,V825T,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,70.0,,3200.0,95.0,3300.0,70.0,5.0,5.0,2.0,,
PLEXIGLAS®,VM,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,3000.0,,3030.0,66.2,,4.0,1.5686274509803924,,
PLEXIGLAS®,VS,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,2960.0,,2900.0,64.8,,3.0,1.5686274509803924,,
ALTUGLAS™,BS 100,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
ALTUGLAS™,BS 130,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
ALTUGLAS™,BS 510,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
ALTUGLAS™,BS 520B,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
ALTUGLAS™,BS 550,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),,PMMA,,,,,,,,,,,
ALTUGLAS™,Diffuse™ 101,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,,,65.0,,5.0,1.8,,
ALTUGLAS™,Diffuse™ 301,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3300.0,,,60.0,,5.0,1.8,,
ALTUGLAS™,DRT,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.25,PMMA,50.0,,1700.0,62.0,,46.0,5.0,52.0,6.3,,
ALTUGLAS™,DRT White,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.15,PMMA,42.0,,1700.0,65.0,,42.0,5.0,24.0,4.6,,
ALTUGLAS™,HFI-10 Super Matt,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,1900.0,,,50.0,,15.0,,,
ALTUGLAS™,HFI-7 Frosted 18,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,50.0,,2300.0,80.0,,50.0,5.0,20.0,3.0,,
ALTUGLAS™,HT 121,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,70.0,,3450.0,103.0,,81.0,,5.0,1.8,,
ALTUGLAS™,HT121 Black,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,3400.0,,,70.0,,5.0,2.0,,
ALTUGLAS™,MI-4T White,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,76.0,,2800.0,92.0,,65.0,5.0,18.0,2.2,,
ALTUGLAS™,MI-757T,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA,64.0,,2400.0,83.0,,53.0,5.0,40.0,3.5,,
ALTUGLAS™,MI-7T,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.17,PMMA,64.0,,2400.0,83.0,,53.0,5.0,40.0,3.5,,
ALTUGLAS™,Reflect M31,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,56.0,,2200.0,68.0,,54.0,5.0,16.0,3.2,,
ALTUGLAS™,SG10,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.15,PMMA-I,48.0,,1700.0,60.0,,42.0,5.0,45.0,5.0,,
ALTUGLAS™,V046,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,3300.0,,,72.0,,5.0,1.8,,
ALTUGLAS™,V920,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA-L,,,3300.0,,,71.0,,5.0,1.8,,
ALTUGLAS™,VM White,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,3100.0,97.0,,69.0,,5.0,1.8,,
ALTUGLAS™,VSUVT,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.18,PMMA,,,2900.0,,,65.0,,5.0,1.8,,
TriVAN™,13SU,Acrylonitrile Styrene Acrylate,ASA,1.06,ASA-I,37.9,,1650.0,,,,,35.0,31.372549019607845,86.0,
HyTemp®,AR12A,"Acrylic, Unspecified","Acrylic, Unspecified",1.1,PMMA,,,,,,,,,,,
HyTemp®,AR12B,"Acrylic, Unspecified","Acrylic, Unspecified",1.1,PMMA,,,,,,,,,,,
HyTemp®,PV04,"Acrylic, Unspecified","Acrylic, Unspecified",1.1,PMMA,,,,,,,,,,,
VAMPTER,Q 3026 V0,Polybutylene Terephthalate + ASA,PBT+ASA,1.54,(ASA+PBT)-GF30-FR,,,,,9400.0,110.0,,2.0,7.0,,
UMG WOOD®,W305A,Acrylonitrile Styrene Acrylate,ASA,1.07,ASA,,,2550.0,64.0,2350.0,39.0,,,,98.0,
UMG ALLOY®,FA-802GA,Polycarbonate + ASA,PC+ASA,1.27,(ASA+PC),,,4300.0,121.0,4800.0,85.0,,,,122.0,
UMG ALLOY®,TA-35,Polycarbonate + ASA,PC+ASA,1.14,(ASA+PC),,,2000.0,73.0,1900.0,,,,,105.0,
DIALAC®,S359E,Acrylonitrile Styrene Acrylate + Acrylic (PMMA),ASA+PMMA,1.13,(ASA+PMMA),,,2100.0,65.0,1900.0,,,,,106.0,
DIALAC®,VWJ1,Acrylonitrile Styrene Acrylate,ASA,1.18,ASA,,,2100.0,64.0,2000.0,,,,,94.0,
Acrigel®,AFP,"Acrylic, Polymethyl Methacrylate",Acrylic (PMMA),1.19,PMMA,,,,,,66.0,,3.0,1.2745098039215688,,
